X,Y,codigo,municipio,distrito_m,nucleo_urb,nom_calle,numero,ubicacion,estado,anio_insta,tapa_norm,diametro,registro,tipo,modelo,marca,tipo_red1,tapon,propiedad,profundida,icon_url
-5.98271872677048,37.2699692072313,"31499",DOS HERMANAS,DH_LA ISLA-MEGAPARK,LA ISLA-MEGAPARK,CR\ SE-3205 (ISLA MENOR),S/N,En terrizo,"En servicio, pendiente de liquidación/datos","2020",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99377444970572,37.3944967916401,"12484",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ ANGOSTILLO,ESQ. CL\ CERVANTES,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96797408504975,37.3909161580492,"7874",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,AV\ EL GRECO,"11",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00249680870311,37.368011941618,"27186",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ HISPANO AVIACION,6. PORTAL 4,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06567194655945,37.2861069253084,"28863",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,CL\ MOLINEROS,"40",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98202320155371,37.4271843213167,"19452",SEVILLA,SE_NORTE,SEVILLA,CL\ ESTURION,16-18,En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92555216384477,37.2882612441998,"21584",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ BERRUGUETE,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99098806898564,37.3910009863072,"27927",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ BOTEROS,"8",En acera,En servicio,"2009",Si,"45",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-6.03377705832251,37.3826422350306,"26883",CAMAS,CA_PAÑOLETA,CAMAS,CL\ CALIFATO,ESQ. CL\ ALJIBE,En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.87639955879374,37.3702299233695,"19415",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ PALILLOS SIETE,"10",En acera,En servicio,"2001",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93222909340189,37.339725746724,"20581",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ LOS PINOS,ESQ. CL\ MESSINA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.8308412738395,37.3312925096493,"22365",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ ALCALA DE LA JOVADA,"6",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00033565251366,37.3989963561395,"32275",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,FTE. Nº 40,En acera,"En servicio, pendiente de liquidación/datos","2022",Si,"45",Caja,JARDIN,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.91217056066052,37.2954136871278,"26836",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,RD\ ADOLFO SUAREZ,VIARIO SVG-2.1,En acera,En servicio,"2007",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96130700837128,37.3590825141188,"27074",SEVILLA,SE_SUR,SEVILLA,CL\ ROJO Y NEGRO,LAT. 1,En acera,En servicio,"1997",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97483208953343,37.4538818373848,"24487",LA RINCONADA,RI_LA RINCONADA,MAJARAVIQUE,CL\ COMEDIA,"35",En acera,En servicio,"1997",Si,"60",Caja,EMASESA,,,Potable secundaria,No,EMASESA,0.500000,./0.png
-6.0532293130756,37.2800479258111,"30167",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ BETIS,FTE. Nº 45,En acera,En servicio,"2015",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.85850685809659,37.3261998957715,"27988",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ OLMECA,"Nº 4, CASA 29",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91999998107032,37.3875583353268,"13772",SEVILLA,SE_ESTE,SEVILLA,AV\ DE LA AERONAUTICA,2accC,En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00341415966697,37.3918040965989,"12015",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,AV\ TORNEO,JTO. ESTACION DE AUTOBUSES PLAZA DE ARMAS,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93624389733696,37.2929359920332,"24799",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ ARCIPRESTE DE HITA,ESQ. C/ MIGUEL HERNANDEZ,En acera,En servicio,"1970",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.98552571533471,37.4066428639414,"9519",SEVILLA,SE_MACARENA,SEVILLA,AV\ DOCTOR FEDRIANI,"16",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98347728787469,37.4058044204417,"9528",SEVILLA,SE_MACARENA,SEVILLA,PZ\ SAN GABRIEL,"1",En acera,En servicio,"1996",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97493132359397,37.3565257361904,"5016",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ CASTILLO DE LAS AGUZADERAS,ESQ.CL\CASTILLO DE MARCHENA,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83209108602676,37.329024990387,"29422",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ BOLLO,JTO. COLEGIO,En acera,En servicio,"2013",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99871206748886,37.3321684255997,"18552",SEVILLA,SE_LOS REMEDIOS,SEVILLA,PI\ TORRECUELLAR,JTO.POLIDEPORTIVO,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,Particular,0.000000,./0.png
-5.99281811256533,37.3973293085209,"32125",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ CORREDURIA,"12",En calzada,En servicio,"2021",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.150000,./0.png
-5.93628914233554,37.4904065126407,"16966",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,AV\ ALCALDE ENRIQUE ABAD,JTO. PQ/ DE LA DEHESA DEL BOYAL,En acera,En servicio,"1993",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable arterial,No,EMASESA,0.000000,./0.png
-5.92620172742939,37.306639250249,"32100",DOS HERMANAS,DH_ENTRENUCLEOS,ENTRENUCLEOS,CL\ MARIA ANTONIA NAHORRO CARDEÑOSA,FTE. ARROYO BAENA,En acera,"En servicio, pendiente de liquidación/datos","2021",,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75316644798198,37.3653680616676,"27527",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ JARDIN DE LOS ALCORES,"26",En acera,En servicio,"2010",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.88985102347418,37.3686446234603,"22486",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ LA RED NUEVE,PIMPOLLO,En acera,En servicio,"1998",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.89084788003723,37.3743587012029,"22463",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ LA RED TREINTA Y NUEVE,"2",En acera,En servicio,"1990",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94228537396816,37.4014904426481,"13449",SEVILLA,SE_ESTE,SEVILLA,CL\ ALCALDE LUIS URUÑUELA,"21",En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93447835524139,37.3492433825458,"23379",DOS HERMANAS,DH_CONDEQUINTO,CONDEQUINTO,CL\ JUAN DE LEGAZPI,"21",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.83369099603958,37.3444941723039,"30618",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ RAFAEL ALBERTI,"38",En acera,En servicio,"2012",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.07067908459175,37.2618524407007,"29617",LA PUEBLA DEL RIO,LP_LAS POMPAS-LAS MARISMAS,LA PUEBLA DEL RIO,CL\ JAEN,"1, ESQ. AVDA. ISLA MAYOR",En acera,En servicio,"2013",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96243039099268,37.41898577007,"11530",SEVILLA,SE_NORTE,SEVILLA,AV\ CORTIJO DE LAS CASILLAS,12 accD,En acera,En servicio,"1993",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96814501040976,37.4095621040063,"11553",SEVILLA,SE_NORTE,SEVILLA,CL\ ACUEDUCTO,ENTRE TRA. 5 Y TRA. 7,En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97147902230354,37.3300195309756,"23273",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,CL\ JARDINES DE LA ALHAMBRA,ESQ. C/JARDINES DE LA GRANJA,En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99174771587474,37.3898441570761,"27054",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ PESCADERIA,"7",En acera,En servicio,"2017",Si,"45",Caja,EMASESA,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.98460299155801,37.5125462196413,"25238",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,CL\ DOLORES IBARRURI,FTE. 36,En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91634600191272,37.2746166731327,"22054",DOS HERMANAS,DH_DOS HERMANAS SUR,DOS HERMANAS,CL\ TIXE,"3",En acera,En servicio,"1970",Si,"60",Arqueta,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91523079683117,37.2726348086113,"22077",DOS HERMANAS,DH_DOS HERMANAS SUR,DOS HERMANAS,CL\ SAN JUAN DE HORNILLO,S/N,En acera,En servicio,"1970",Si,"60",Arqueta,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.06232162244822,37.2778391537187,"18193",CORIA DEL RIO,CO_LAS PALOMAS-LAS PALMERAS,CORIA DEL RIO,CL\ LANZAROTE,"13",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94703369756286,37.383848348652,"6306",SEVILLA,SE_CERRO-AMATE,SEVILLA,CL\ CAÑADUL,FTE. 24,En acera,En servicio,"1979",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00449970978882,37.3779218332925,"2359",SEVILLA,SE_TRIANA,SEVILLA,CL\ VIRGEN DE FATIMA,"9",En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.82380844284311,37.352736889786,"27396",ALCALA DE GUADAIRA,AG_ZONA INDUSTRIAL,ALCALA DE GUADAIRA,CL\ POLYSOL OCHO,"53",En acera,En servicio,"2009",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97446935986247,37.3695688986364,"22669",SEVILLA,SE_SUR,SEVILLA,CL\ LORA DEL RIO,"4",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.700000,./0.png
-5.98910777377766,37.4019544783888,"13059",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PZ\ SAN GIL,ESQ. CL\ SAN LUIS,En acera,En servicio,"1970",No,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98914421109622,37.3944061367097,"13040",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ DOÑA MARIA CORONEL,"19",En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93842504658919,37.404362680812,"26218",SEVILLA,SE_ESTE,SEVILLA,CL\ ALCALDE LUIS URUÑUELA,Nº 4,En acera,En servicio,"1997",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.01038077605283,37.4008454090194,"25289",SEVILLA,SE_TRIANA,SEVILLA,CL\ DIEGO FERNANDEZ DE CORDOBA,JTO. APARCAMIENTOS,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95896376631953,37.4111228904907,"11229",SEVILLA,SE_NORTE,SEVILLA,CL\ GRAMIL,FTE. 94,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98599946403311,37.4076719764621,"10153",SEVILLA,SE_MACARENA,SEVILLA,BA\ LAS PALMILLAS,"1",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96806970614228,37.3163394597629,"3759",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,UR\ NUEVA BELLAVISTA,6 accA,En acera,En servicio,"1975",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9780258672248,37.5185306600814,"28806",ALCALA DEL RIO,AR_ALCALA DEL RIO,ALCALA DEL RIO,PZ\ PLAZA DE ESPAÑA,S/N,No especificado,En servicio,"2011",,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.976232032346,37.371290155016,"4238",SEVILLA,SE_SUR,SEVILLA,CL\ ALMIRANTE TOPETE,FTE. Nº 10,En acera,En servicio,"1962",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05480866823447,37.2946976692863,"17781",CORIA DEL RIO,CO_HUERTA EL ROCIO-OESTE,CORIA DEL RIO,CL\ ACEBUCHE,1-3,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.05173867680598,37.2891055292114,"29308",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ NORIA,ESQ. CL\ MOLINILLO,En acera,En servicio,"2012",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.200000,./0.png
-6.03829720943676,37.3605358308994,"16456",SAN JUAN DE AZNALFARACHE,SJ_BARRIO ALTO-MONTELAR,SAN JUAN DE AZNALFARACHE,CL\ ASTURIAS,"151",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93458149595507,37.2775668167655,"23567",DOS HERMANAS,DH_DOS HERMANAS CENTRO OESTE,DOS HERMANAS,AV\ 4 DE DICIEMBRE,ESQ. CL\ ARENA,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00267506335061,37.3768312953279,"2026",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ VIRGEN DEL MONTE,Nº 53,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00150212647065,37.3766559821435,"2038",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ MIÑO,FRENTE AL Nº 12,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.8631644196368,37.3234307662257,"28729",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,PS\ DE LAS ARTES,ESQ. CL\ LA HABANA,En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.00054151668239,37.3914413453545,"12050",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,CL\ SAN PEDRO MARTIR,"20",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9863129863825,37.3717643909275,"4114",SEVILLA,SE_SUR,SEVILLA,PZ\ AMERICA (PARQUE DE MARIA LUISA),LAT. 1,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.75619289534373,37.3627761613895,"19808",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,CL\ CARPINTEROS,"22",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98283904940079,37.3995275654418,"12712",SEVILLA,SE_MACARENA,SEVILLA,AV\ CRUZ ROJA,ESQ. RD\ RONDA DE CAPUCHINOS,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92906070141461,37.3227860629179,"29611",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,CL\ CAMPANILLA,"40",En acera,En servicio,"2008",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.95426240325806,37.3979105232967,"8812",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ JUAN GALVEZ,FRENTE Nº16,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96885172400827,37.3922986858762,"8160",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,CL\ TANGUILLO,"15",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.94394923648939,37.2883051923278,"21723",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ DON CARLOS SOTO,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99891674120623,37.4047211781736,"19112",SEVILLA,SE_TRIANA,SEVILLA,CL\ ESTACION DE AGUA BRUTA (V. S.),JUNTO PUENTE DE LA BARQUETA,En acera,En servicio,"1992",Si,"45",Caja,BLINDADA,,,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.98283964888812,37.3841127233995,"5343",SEVILLA,SE_NERVION,SEVILLA,AV\ EDUARDO DATO,"16",En acera,En servicio,"1988",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.97021893179958,37.3232937601738,"3625",SEVILLA,SE_BELLAVISTA-LA PALMERA,BELLAVISTA,CL\ DE LA SALUD,FRENTE Nº13,En acera,En servicio,"1986",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-6.04999448169033,37.2899366452692,"24268",CORIA DEL RIO,CO_CENTRO,CORIA DEL RIO,CL\ INSTITUTO,"4",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91951443139938,37.3321206409205,"20726",DOS HERMANAS,DH_MONTEQUINTO,MONTEQUINTO,AV\ HERMANOS DE CRUZ BLANCA,S/N,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.9658933868378,37.3730461125638,"3817",SEVILLA,SE_SUR,SEVILLA,CL\ MIJARES,"3",En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99613761730644,37.3829713594055,"26064",SEVILLA,SE_CASCO ANTIGUO,SEVILLA,PS\ CRISTOBAL COLON,26.-ESQ. CL POSTIGO DEL CARBON,En acera,En servicio,"2018",Si,"60",Caja,BLINDADA,ENCHUFE RAPIDO,IRUA,Agua bruta secundaria,No,EMASESA,0.800000,./0.png
-5.99934469535638,37.3723737435987,"32446",SEVILLA,SE_LOS REMEDIOS,SEVILLA,CL\ VIRGEN DE LA CINTA,"25",En acera,En servicio,"2021",Si,"60",Caja,EMASESA,CON ROSCA,,Potable secundaria,No,EMASESA,0.200000,./0.png
-5.73653199183946,37.3795562881493,"29988",MAIRENA DEL ALCOR,MA_MAIRENA DEL ALCOR,MAIRENA DEL ALCOR,AV\ DE LA IGUALDAD,ESQ. CR MAIRENA-EL VISO,En acera,En servicio,"2003",Si,"60",Arqueta,EMASESA,,,Potable secundaria,No,EMASESA,0.300000,./0.png
-5.93884180831398,37.3816991784223,"14113",SEVILLA,SE_CERRO-AMATE,SEVILLA,ZN\ CENTRO TRANSPORTES MERCANCIAS,"FTE. CL\ CHUCENA, EN Centro de transportes de MERCANCIAS",En acera,En servicio,"1998",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.96909660580184,37.3915902765388,"14031",SEVILLA,SE_SAN PABLO-SANTA JUSTA,SEVILLA,AV\ EL GRECO,16 accA,En acera,En servicio,"1997",Si,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.800000,./0.png
-5.98540492746992,37.3485758173377,"3257",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ LONDRES,Nº60,En acera,En servicio,"1991",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.93641723020502,37.4882556978482,"17004",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ VEREDA LOS SOLARES,34 C,En acera,En servicio,"1994",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.86181206143116,37.3210337059989,"31321",ALCALA DE GUADAIRA,AG_ALCALA DE GUADAIRA,ALCALA DE GUADAIRA,CL\ DE LA MEDICINA,"16",En acera,En servicio,"2008",,"60",Arqueta,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.100000,./0.png
-6.03165238988912,37.3866740749275,"24401",CAMAS,CA_PAÑOLETA,CAMAS,CL\ ECIJA,"31",En acera,En servicio,"1999",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92622561856962,37.3960322232747,"23393",SEVILLA,SE_ESTE,SEVILLA,CL\ SOL DE INVIERNO,"24",En acera,En servicio,"2002",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.92804098422779,37.2908288190559,"21438",DOS HERMANAS,DH_DOS HERMANAS NORTE,DOS HERMANAS,CL\ ALCALDE JOSE MARIA GOMEZ CLARO,S/N,En acera,En servicio,"1995",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.99522169223789,37.4091226992019,"18806",SEVILLA,SE_TRIANA,SEVILLA,AV\ ALVARO ALONSO BARBA,FRENTE HOTEL BARCELO,En acera,En servicio,"1992",Si,"60",Caja,EMASESA,,ODRIOZOLA,Agua bruta secundaria,No,EMASESA,0.000000,./0.png
-5.93204417270509,37.34427708155,"20453",DOS HERMANAS,DH_CONDEQUINTO,CONDEQUINTO,CL\ HERNAN CORTES,"8",En acera,En servicio,"2005",Si,"60",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.100000,./0.png
-5.94835353140252,37.4868283505681,"17136",LA RINCONADA,RI_SAN JOSE DE LA RINCONADA,SAN JOSE DE LA RINCONADA,CL\ JUAN DE LA CUEVA,"10",En acera,En servicio,"1970",Si,"60",Caja,BLINDADA,,URALITA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.98521234500449,37.3591862991494,"3387",SEVILLA,SE_BELLAVISTA-LA PALMERA,SEVILLA,CL\ TORCUATO LUCA DE TENA,FTE. 5,En acera,En servicio,"1970",Si,"60",Caja,EMASESA,,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
-5.91231831488873,37.286229750859,"29934",DOS HERMANAS,DH_DOS HERMANAS ESTE,DOS HERMANAS,CL\ SEGURA,S/N,En acera,En servicio,"2014",Si,"45",Caja,EMASESA,CON ROSCA,ODRIOZOLA,Potable secundaria,No,EMASESA,0.000000,./0.png
